token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
須,5,30,3.058103975535168,5.569996286669142,-2.511892311133974
莫,1,17,0.6116207951070336,3.1563312291125136,-2.54471043400548
中,3,24,1.834862385321101,4.455997029335314,-2.6211346440142127
垣,0,15,0.0,2.784998143334571,-2.784998143334571
馬,2,22,1.2232415902140672,4.084663943557371,-2.8614223533433036
薇,1,19,0.6116207951070336,3.527664314890457,-2.9160435197834236
酒,3,26,1.834862385321101,4.827330115113257,-2.9924677297921556
頭,1,20,0.6116207951070336,3.713330857779428,-3.101710062672394
生,1,20,0.6116207951070336,3.713330857779428,-3.101710062672394
人,4,30,2.4464831804281344,5.569996286669142,-3.123513106241008
鐵,0,17,0.0,3.1563312291125136,-3.1563312291125136
